seller_id,spike_type,start_day,n_orders,duration_days,ramp_rate_vs_baseline,pct_new_buyers,n_distinct_states,geo_entropy,mean_delivery_days,std_delivery_days,return_rate,refund_claim_speed_days,refund_claim_speed_std
2038,organic,79,62,3,10.38,0.695,3,0.454,4.269,6.837,0.207,4.426,4.661
2044,organic,127,19,1,8.59,0.672,17,3.708,5.675,7.875,0.216,11.991,4.426
2045,organic,169,29,1,13.881,0.779,11,2.409,6.834,7.26,0.054,4.796,1.63
2046,organic,167,92,3,13.113,0.757,4,0.772,5.377,3.261,0.382,4.458,0.968
2046,anomalous,161,33,1,15.79,0.77,5,1.265,5.806,0.663,0.486,2.254,1.338
2047,anomalous,164,40,2,16.106,0.821,2,0.327,2.243,0.34,0.466,1.087,0.244
2048,organic,84,38,3,5.458,0.754,8,1.441,10.965,3.149,0.167,5.474,4.921
2050,organic,2,68,2,10.492,0.738,10,1.556,7.737,3.312,0.255,6.806,3.224
2051,anomalous,143,56,3,6.871,0.998,5,0.99,4.732,2.243,0.507,4.517,1.006
2052,organic,25,24,4,5.175,0.83,10,1.926,4.48,4.075,0.114,13.265,1.925
2053,organic,86,45,3,5.867,0.812,9,1.774,4.983,5.128,0.049,6.372,3.093
2055,organic,142,8,1,5.509,0.75,5,1.771,8.137,3.14,0.183,11.959,3.727
2057,organic,118,32,2,10.072,0.636,6,1.655,8.395,6.587,0.322,3.596,2.66
2059,organic,63,53,5,6.047,0.452,5,1.269,15.015,3.947,0.099,7.002,4.137
2063,anomalous,72,51,2,16.293,0.94,3,0.459,1.988,0.588,0.831,0.05,0.962
2064,organic,72,67,4,10.631,0.817,6,1.446,13.784,7.243,0.241,6.802,4.193
2064,anomalous,77,47,4,9.745,0.725,10,1.434,4.682,1.596,0.576,3.436,2.38
2067,organic,39,68,2,12.528,0.819,4,0.675,9.375,8.342,0.23,8.487,1.971
2069,organic,153,46,2,12.314,0.841,7,1.422,7.813,7.459,0.283,6.575,4.249
2071,organic,27,48,2,11.683,0.742,13,2.481,9.796,5.588,0.253,9.598,2.403
2074,anomalous,127,140,3,10.295,0.785,3,0.629,3.996,2.308,0.46,4.066,0.665
2075,organic,93,23,2,9.153,0.469,9,1.76,8.78,4.874,0.098,7.064,3.426
2075,organic,5,116,3,15.92,0.633,4,1.001,5.668,0.182,0.719,1.265,0.4
2077,anomalous,115,73,2,10.994,0.531,6,1.034,7.328,2.158,0.551,1.867,1.56
2078,anomalous,26,117,3,12.484,0.655,4,0.552,1.517,2.287,0.632,1.289,0.7
2080,organic,94,58,4,8.516,0.601,10,1.777,9.53,5.407,0.245,9.021,1.929
2081,anomalous,166,32,2,7.821,0.628,6,1.35,7.555,2.629,0.116,7.902,1.835
2082,anomalous,31,30,4,6.599,0.693,6,0.818,7.0,4.426,0.229,3.592,2.304
2083,organic,148,57,6,5.117,0.581,5,0.622,4.987,6.999,0.062,7.667,4.753
2085,organic,69,42,4,5.051,0.33,14,2.542,15.88,7.431,0.09,8.274,3.31
2087,organic,6,39,3,12.032,0.811,2,0.598,5.37,4.26,0.331,5.568,2.911
2089,organic,79,57,3,15.224,0.846,9,1.664,6.254,6.879,0.181,7.832,1.782
2094,organic,49,58,2,10.614,0.823,4,0.468,6.287,5.579,0.243,9.925,2.832
2094,anomalous,6,11,1,7.328,0.782,3,0.576,1.154,1.192,0.652,3.783,0.308
2096,organic,142,63,3,9.648,0.906,5,1.223,6.376,3.77,0.088,3.721,3.981
2100,organic,144,23,2,10.09,0.63,10,3.394,6.037,6.236,0.231,3.891,2.393
2101,anomalous,41,59,1,20.022,0.785,3,0.602,2.618,0.05,0.743,1.31,0.529
2103,anomalous,29,51,2,11.682,0.865,5,0.332,1.935,1.515,0.757,0.804,0.342
2105,organic,31,35,3,5.654,0.779,5,1.181,5.944,4.478,0.238,7.618,2.869
2107,organic,82,37,4,8.85,0.522,7,1.522,10.737,3.59,0.198,13.925,1.564
2107,anomalous,66,94,4,10.511,0.62,8,1.197,2.945,3.159,0.153,5.584,2.363
2108,organic,130,30,6,2.917,0.33,10,1.976,6.81,5.532,0.003,8.208,4.267
2113,anomalous,137,109,3,22.144,0.835,5,0.789,1.947,1.29,0.409,2.33,0.361
2114,organic,126,11,2,3.671,0.472,8,2.053,10.195,5.58,0.087,9.593,4.241
2117,organic,53,39,4,8.804,0.686,7,1.753,10.0,7.991,0.215,14.18,1.971
2118,organic,100,56,4,10.026,0.558,10,1.807,7.589,4.798,0.041,7.398,4.588
2121,organic,161,27,1,13.479,0.679,7,1.461,6.525,7.284,0.326,4.893,2.209
2122,organic,68,29,1,14.26,0.731,12,3.028,5.465,4.593,0.349,11.918,3.662
2123,anomalous,123,34,2,8.13,0.63,5,1.085,9.441,2.356,0.088,6.689,2.425
2124,organic,60,10,1,6.964,0.54,3,1.129,6.638,8.51,0.037,4.552,1.015
2127,organic,5,28,6,3.289,0.324,11,2.481,7.961,5.888,0.117,4.811,1.299
2128,anomalous,77,28,1,14.87,0.718,4,0.439,1.366,1.225,0.73,3.549,0.02
2129,organic,32,34,2,10.132,0.578,11,2.463,6.209,2.38,0.285,9.919,1.112
2129,anomalous,84,31,1,13.835,0.936,3,0.599,1.572,0.426,0.781,1.251,0.678
2131,organic,77,9,1,6.73,0.792,4,1.069,5.716,6.233,0.076,6.872,2.946
2132,organic,77,18,1,10.938,0.886,5,1.129,5.584,5.711,0.311,2.698,3.67
2132,anomalous,10,97,3,9.971,0.609,7,0.977,5.378,2.973,0.217,4.255,1.672
2134,anomalous,135,59,2,22.291,0.919,1,0.163,3.539,0.206,0.665,0.912,0.816
2136,organic,66,11,2,3.974,0.668,3,1.003,6.534,5.793,0.057,11.168,2.999
2136,anomalous,94,107,2,23.331,0.742,3,0.452,2.872,0.05,0.684,2.101,0.41
2137,organic,34,20,3,8.806,0.661,9,2.31,9.172,5.106,0.016,8.632,1.83
2138,organic,23,47,4,4.633,0.243,13,2.384,6.249,3.134,0.089,7.053,3.576
2139,organic,163,43,2,11.623,0.402,4,0.521,8.432,3.085,0.074,8.107,2.948
2140,organic,117,30,3,10.276,0.876,10,3.437,7.203,7.351,0.215,6.958,2.548
2140,anomalous,65,60,3,10.226,0.892,1,0.309,4.826,2.518,0.417,3.293,0.638
2141,organic,155,23,4,4.435,0.677,7,1.652,12.095,4.985,0.126,6.087,2.958
2144,anomalous,85,85,2,18.369,0.879,3,0.658,4.184,0.815,0.575,2.452,1.097
2145,organic,85,23,6,6.102,0.515,4,0.764,11.424,8.493,0.0,11.377,3.258
2146,organic,114,38,3,9.762,0.69,6,1.37,9.116,7.177,0.007,7.225,2.465
2146,anomalous,154,33,1,34.852,0.758,5,0.744,3.795,0.145,0.724,0.654,0.759
2147,organic,160,65,5,6.897,0.745,10,1.774,4.569,6.914,0.147,11.698,2.572
2147,anomalous,139,72,2,11.64,0.798,1,0.35,6.19,1.139,0.572,2.889,1.633
2148,anomalous,143,79,3,9.979,0.81,4,0.867,3.658,0.424,0.551,3.366,0.168
2149,anomalous,165,93,2,21.505,0.845,7,1.133,3.085,0.836,0.706,2.109,0.579
2152,organic,7,31,3,4.591,0.552,15,2.865,7.149,3.558,0.067,7.507,3.979
2153,organic,138,47,2,10.711,0.717,4,0.765,5.216,6.334,0.327,3.06,4.766
2153,anomalous,148,47,2,16.977,0.887,4,1.034,2.522,1.982,0.527,3.057,1.239
2154,anomalous,146,12,1,12.731,0.988,2,0.7,0.418,0.876,0.755,1.223,0.239
2155,anomalous,71,99,1,29.24,0.974,2,0.339,3.453,0.534,1.0,1.848,0.425
2157,organic,64,75,3,7.694,0.76,13,2.108,10.868,2.876,0.096,10.229,4.572
2159,organic,118,34,3,6.347,0.575,5,1.062,15.902,4.791,0.026,9.757,3.304
2160,organic,48,10,1,7.849,0.842,3,0.796,6.11,8.55,0.292,4.54,1.092
2161,organic,80,47,3,5.099,0.62,14,2.637,14.329,5.517,0.002,5.496,4.542
2161,anomalous,42,14,1,8.757,0.983,3,1.002,3.476,2.237,0.544,1.936,0.775
2162,organic,91,32,1,12.735,0.651,8,1.649,3.039,2.587,0.306,7.415,2.725
2163,organic,44,33,2,8.496,0.692,16,3.113,9.588,7.623,0.168,6.236,3.608
2164,organic,121,40,2,12.022,0.67,10,1.805,8.301,6.004,0.238,6.334,3.394
2165,organic,108,15,4,8.805,0.648,8,2.262,7.014,4.989,0.0,9.287,4.85
2166,organic,39,112,3,14.667,0.623,5,0.677,7.472,6.787,0.109,4.48,4.583
2169,anomalous,121,27,3,11.83,0.938,4,0.619,1.438,0.579,0.558,2.465,0.504
2170,organic,138,14,1,13.22,0.829,11,3.545,9.175,4.941,0.397,3.492,4.157
2171,organic,48,11,2,4.889,0.766,3,0.862,9.43,7.0,0.101,7.222,2.517
2173,organic,23,115,3,13.407,0.847,4,0.619,4.885,2.835,0.117,6.234,2.38
2173,anomalous,76,66,2,22.817,0.863,3,0.525,0.068,0.774,0.872,1.093,0.573
2176,anomalous,74,86,3,10.767,0.708,2,0.475,2.012,4.28,0.392,4.464,1.567
2179,organic,39,19,1,15.338,0.736,10,2.868,5.864,5.927,0.228,6.04,2.355
2180,organic,78,45,3,10.128,0.534,17,2.822,12.549,4.669,0.071,7.069,4.454
2183,organic,46,47,5,5.099,0.696,13,2.909,5.955,6.546,0.285,6.443,4.144
2186,organic,3,8,2,4.133,0.373,15,4.808,9.592,4.763,0.0,9.81,1.654
2187,organic,68,50,6,4.205,0.411,12,2.124,10.756,7.721,0.059,5.459,3.674
2188,anomalous,134,96,2,16.693,0.877,1,0.333,4.098,0.565,0.883,1.452,0.02
2189,organic,99,46,5,8.973,0.672,7,1.509,11.858,4.32,0.097,7.111,3.436
2190,organic,132,51,5,5.721,0.527,10,1.548,11.407,3.846,0.064,6.104,4.179
2192,anomalous,53,63,2,13.494,0.946,2,0.317,3.084,1.224,0.764,1.861,0.645
2196,organic,135,80,3,18.151,0.728,3,0.462,5.659,4.035,0.246,6.422,0.974
2196,anomalous,16,71,4,15.205,0.859,6,0.981,4.594,3.147,0.275,1.853,1.276
2197,organic,9,12,1,12.102,0.65,5,1.294,6.855,3.668,0.297,4.38,0.957
2199,anomalous,79,52,3,16.901,0.832,3,0.628,8.12,5.394,0.196,7.151,1.114
2202,organic,163,59,5,4.785,0.53,13,2.635,9.548,2.554,0.068,9.284,4.703
2204,anomalous,99,15,1,11.099,0.979,5,1.212,4.269,2.585,0.423,1.35,0.134
2205,organic,47,118,3,17.539,0.988,3,0.468,3.237,3.375,0.148,2.553,1.261
2206,organic,159,84,6,4.466,0.497,10,2.185,11.865,2.559,0.07,5.721,2.707
2207,anomalous,54,62,2,18.005,0.849,2,0.36,2.109,1.184,0.851,0.05,0.233
2211,organic,101,24,2,10.697,0.642,4,1.077,6.817,2.983,0.019,5.048,2.702
2214,anomalous,117,43,3,7.043,0.523,11,3.059,8.245,7.07,0.114,6.056,3.272
2215,anomalous,28,41,3,11.392,0.626,7,1.133,2.577,1.949,0.521,2.016,2.222
2217,organic,8,79,5,7.234,0.703,15,2.357,15.839,7.424,0.145,10.833,3.088
2219,anomalous,97,40,1,19.67,0.88,2,0.506,5.657,1.733,0.901,3.636,0.145
2220,organic,72,111,4,8.164,0.643,6,0.967,9.43,6.965,0.092,5.169,3.995
2223,organic,76,20,3,3.204,0.331,7,2.19,6.519,5.752,0.06,13.526,1.43
2223,anomalous,78,66,2,12.993,0.603,6,1.185,8.954,3.721,0.315,6.986,2.638
2225,organic,105,18,1,9.642,0.457,8,1.948,10.169,5.274,0.06,8.13,3.001
2226,organic,156,61,5,5.545,0.599,8,1.302,8.655,5.856,0.0,10.244,4.731
2227,organic,72,12,2,5.927,0.468,11,3.017,3.073,3.62,0.0,8.239,2.437
2227,anomalous,98,93,2,15.389,0.719,6,0.941,4.232,1.392,0.401,1.417,1.092
2230,anomalous,103,10,2,4.282,0.3,4,1.524,9.446,3.181,0.089,10.716,3.689
2232,organic,87,26,1,11.569,0.888,7,1.999,3.453,5.066,0.412,3.17,0.858
2233,organic,14,32,3,6.231,0.415,11,2.039,6.7,7.966,0.083,9.462,2.717
2234,organic,116,146,3,16.649,0.719,6,0.958,6.303,5.577,0.343,3.557,5.086
2236,organic,72,72,3,13.947,0.749,6,1.218,8.91,5.803,0.358,4.901,2.44
2241,organic,89,34,2,12.379,0.695,1,0.599,6.472,7.958,0.409,5.31,1.432
2241,anomalous,115,20,1,13.711,0.883,1,0.645,2.343,0.484,0.619,2.569,0.61
2242,organic,56,38,1,15.082,0.814,4,0.856,9.913,4.87,0.27,8.631,1.468
2244,organic,68,22,3,8.738,0.626,13,2.812,10.495,5.983,0.118,7.614,3.281
2246,organic,141,26,3,5.504,0.423,8,1.944,15.924,4.157,0.018,12.447,4.906
2248,organic,108,28,4,4.421,0.739,10,2.188,6.617,3.008,0.118,7.616,5.038
2250,anomalous,121,41,1,19.468,0.87,1,0.2,2.529,0.507,0.963,0.819,0.251
2252,organic,2,78,3,8.025,0.666,12,2.398,11.706,7.199,0.047,7.615,4.329
2253,organic,57,30,3,5.649,0.236,6,1.302,14.136,6.954,0.067,12.123,4.456
2254,organic,82,20,1,8.55,0.86,8,1.782,5.964,7.409,0.345,7.828,1.261
2255,organic,50,64,3,15.072,0.826,5,0.922,1.172,7.307,0.281,3.96,1.158
2256,organic,136,24,1,6.41,0.663,2,0.635,6.414,6.122,0.13,12.204,2.571
2260,organic,5,73,2,11.233,0.745,7,1.162,10.135,5.897,0.205,7.795,4.824
2260,anomalous,131,32,1,25.495,0.965,3,0.559,1.107,1.595,0.67,0.637,0.564
2261,organic,156,75,6,3.509,0.638,6,1.24,7.517,4.676,0.151,6.466,3.041
2263,anomalous,142,45,1,14.409,0.819,3,0.649,2.905,1.359,0.804,1.111,0.294
2265,organic,14,78,4,11.114,0.818,8,1.754,6.461,5.521,0.282,11.305,2.719
2268,anomalous,140,47,2,18.622,0.697,4,0.632,4.718,1.132,0.454,1.258,0.234
2269,anomalous,21,53,3,6.751,0.825,9,1.479,10.861,4.149,0.109,5.854,2.505
2273,organic,162,49,2,11.885,0.679,7,1.317,9.663,7.662,0.104,6.767,1.053
2274,organic,94,22,1,15.247,0.546,16,4.003,8.97,6.23,0.153,2.858,1.099
2275,organic,123,24,1,10.295,0.701,10,2.479,5.561,2.925,0.04,6.84,2.4
2275,anomalous,122,104,2,19.584,0.812,4,0.605,2.974,0.851,0.797,1.09,0.3
2278,organic,119,18,1,7.915,0.757,5,1.63,7.191,3.412,0.328,4.086,1.314
2279,anomalous,122,33,1,15.76,0.744,1,0.182,1.385,0.421,0.533,0.913,0.106
2280,organic,37,19,2,4.295,0.447,15,4.066,11.873,6.081,0.172,14.336,1.889
2281,anomalous,94,61,2,14.573,0.85,3,0.729,3.288,1.117,0.218,2.781,2.412
2284,organic,98,43,4,5.362,0.656,7,1.417,10.959,7.613,0.054,5.038,3.354
2285,organic,160,22,1,10.591,0.711,3,0.933,5.985,8.131,0.261,7.428,1.658
2286,organic,113,28,1,12.021,0.802,7,1.713,6.912,3.634,0.26,7.184,3.385
2287,organic,43,34,3,4.341,0.443,13,2.246,16.098,5.318,0.239,5.202,1.865
2287,anomalous,150,40,1,13.956,0.84,2,0.36,0.05,1.173,0.811,4.074,0.037
2289,organic,104,46,6,5.916,0.568,5,1.423,12.122,7.554,0.176,11.071,4.001
2290,organic,143,53,5,6.536,0.62,18,3.041,9.61,8.096,0.152,6.367,4.534
2292,organic,38,12,1,14.204,0.779,8,2.213,5.173,6.792,0.321,9.928,3.758
2293,organic,3,49,3,5.35,0.717,5,0.983,12.837,4.493,0.06,7.216,3.012
2294,organic,130,31,3,4.188,0.709,4,1.057,7.777,8.094,0.05,6.907,4.098
2299,organic,46,32,1,12.306,0.583,7,1.5,10.067,5.808,0.112,7.195,4.155
2301,anomalous,140,65,1,31.392,0.837,1,0.171,1.328,1.445,0.764,1.33,0.36
2305,organic,59,21,6,3.81,0.512,5,1.12,14.161,7.615,0.0,8.266,4.5
2307,anomalous,95,20,1,13.717,0.843,4,0.977,1.616,1.858,0.467,2.112,0.725
2309,anomalous,100,129,2,23.582,0.783,1,0.414,1.94,1.525,0.799,1.441,0.146
2311,organic,89,11,1,11.691,0.901,10,2.866,16.734,6.281,0.314,5.392,3.882
2312,organic,145,80,3,14.612,0.789,12,1.671,7.006,2.584,0.244,5.003,3.663
2314,organic,150,21,2,6.581,0.819,14,3.434,9.624,6.246,0.067,11.839,1.359
2316,organic,6,16,3,2.781,0.6,11,2.953,11.975,5.657,0.015,6.327,3.745
2318,organic,131,53,6,5.437,0.592,4,0.925,8.473,7.002,0.285,13.143,1.737
2319,organic,7,24,3,5.234,0.676,9,3.588,11.164,7.188,0.233,14.418,4.184
2321,organic,4,92,5,5.99,0.46,14,2.409,13.803,4.408,0.118,5.569,3.378
2323,organic,101,15,2,7.448,0.745,3,0.898,2.923,7.454,0.186,3.116,1.682
2323,anomalous,12,42,1,14.863,0.927,1,0.18,3.182,1.354,0.752,0.932,0.897
2329,organic,5,111,5,9.896,0.588,9,1.229,10.769,4.227,0.16,12.355,3.582
2331,organic,77,25,1,14.053,0.744,5,1.308,10.96,6.396,0.262,4.411,2.384
2332,organic,101,32,3,5.738,0.409,11,2.162,8.81,6.14,0.096,12.329,2.637
2334,organic,85,13,1,7.868,0.821,6,1.861,6.109,7.487,0.367,4.871,1.732
2336,organic,54,25,2,5.281,0.797,4,0.746,5.994,3.202,0.104,8.995,2.809
2339,organic,165,81,5,7.538,0.631,5,0.945,8.804,4.586,0.098,4.611,4.25
2342,organic,149,20,2,9.464,0.618,6,1.203,6.293,5.723,0.125,10.68,2.516
2344,organic,42,19,2,5.383,0.848,5,1.444,10.41,2.596,0.073,12.251,2.614
2346,organic,2,23,5,3.503,0.554,11,1.934,15.351,7.463,0.122,9.979,2.563
2346,anomalous,133,102,1,30.844,0.926,1,0.159,0.774,0.54,0.95,0.05,0.02
2347,anomalous,117,34,2,10.619,0.861,8,1.482,1.165,1.753,0.646,1.915,1.424
2348,organic,120,22,3,3.56,0.551,10,2.407,5.353,6.8,0.222,10.272,3.817
2348,anomalous,19,189,3,16.068,0.814,8,0.983,1.861,2.633,0.79,1.176,1.388
2350,anomalous,29,42,1,28.868,0.882,4,0.566,1.062,0.238,0.764,1.735,0.039
2352,organic,0,18,2,6.746,0.674,8,2.56,12.254,2.092,0.062,10.082,3.373
2354,organic,28,37,2,14.754,0.93,12,2.186,5.347,6.991,0.07,4.408,3.807
2366,organic,7,113,2,18.048,0.893,3,0.569,5.145,8.354,0.342,1.84,2.493
2367,organic,149,53,3,7.071,0.724,9,1.838,6.123,8.132,0.104,8.735,4.596
2367,anomalous,6,100,2,19.003,0.871,1,0.494,2.964,0.553,0.993,1.104,0.02
2368,organic,65,43,4,3.949,0.388,12,2.228,8.749,3.202,0.056,12.193,4.161
2369,organic,146,36,2,7.073,0.652,15,2.935,7.209,4.968,0.097,6.12,2.89
2371,organic,116,38,4,8.548,0.569,4,0.672,15.045,2.592,0.306,7.839,2.981
2373,organic,58,11,1,12.364,0.83,5,1.421,11.062,3.579,0.181,12.357,2.252
2374,organic,69,129,3,17.435,0.685,4,0.626,4.903,5.629,0.177,8.436,4.996
2375,anomalous,13,96,2,14.65,0.981,1,0.15,0.39,0.968,0.709,0.05,0.531
2378,organic,66,86,2,16.681,0.809,8,1.416,6.979,7.83,0.357,2.066,1.623
2379,organic,112,48,3,9.983,0.484,14,2.549,10.707,6.849,0.176,8.744,3.462
2380,organic,131,71,1,31.449,0.857,1,0.148,2.264,0.982,0.536,4.174,0.504
2383,organic,138,29,3,5.994,0.495,12,2.657,10.274,3.755,0.114,13.28,2.494
2383,anomalous,34,43,1,21.905,0.916,1,0.353,2.79,0.902,0.705,1.191,0.555
2384,organic,161,36,1,15.081,0.683,7,1.299,3.519,3.388,0.343,8.726,2.327
2390,organic,94,85,5,7.552,0.546,16,2.439,8.042,6.506,0.148,6.485,1.574
2391,organic,34,26,3,8.991,0.582,5,1.114,9.371,7.245,0.148,5.825,4.779
2391,anomalous,61,22,2,10.931,0.657,5,0.845,3.016,2.758,0.595,2.656,1.014
2394,organic,79,18,1,11.433,0.764,5,1.088,6.924,3.613,0.164,3.678,0.908
2396,organic,168,28,5,4.527,0.55,5,1.274,7.827,8.094,0.15,7.233,2.239
2399,organic,95,44,4,5.941,0.655,10,1.936,11.726,2.563,0.013,8.146,4.197
2400,organic,18,10,1,9.463,0.84,2,0.898,5.974,6.591,0.32,6.4,4.171
2401,anomalous,44,156,4,10.781,0.479,7,0.85,5.902,3.529,0.334,3.967,1.661
2404,anomalous,96,100,2,17.795,0.734,3,0.545,2.031,1.891,0.595,1.332,0.923
2405,organic,58,27,2,8.978,0.606,9,2.021,7.705,4.814,0.171,9.835,3.823
2406,organic,70,117,3,17.28,0.806,2,0.479,5.718,5.707,0.279,6.143,3.063
2408,organic,32,25,1,13.959,0.729,17,3.289,3.173,5.097,0.009,10.813,3.029
2408,anomalous,96,34,1,19.892,0.691,5,0.809,4.075,1.04,0.633,2.257,0.429
2410,organic,161,51,2,15.914,0.889,6,1.219,5.113,8.547,0.227,3.885,1.368
2414,organic,140,49,2,9.709,0.665,8,1.496,9.462,8.364,0.147,8.802,3.848
2418,anomalous,77,61,3,17.657,0.657,7,1.217,3.019,1.413,0.76,3.664,0.922
2419,organic,100,21,5,3.604,0.48,13,2.691,8.589,7.329,0.037,6.618,3.386
2419,anomalous,145,102,2,24.081,0.838,3,0.142,2.305,0.05,0.804,0.05,0.298
2420,organic,149,20,1,9.653,0.825,3,0.716,7.476,8.111,0.09,9.998,1.496
2421,anomalous,26,186,4,11.708,0.588,9,1.008,2.125,3.047,0.308,2.321,1.452
2422,organic,97,44,4,5.885,0.191,9,2.394,9.835,7.918,0.101,9.35,1.313
2422,anomalous,12,95,2,20.394,0.729,3,0.539,3.232,0.98,0.92,3.752,0.36
2423,organic,95,24,2,12.672,0.512,9,1.907,4.219,3.079,0.202,5.134,4.501
2424,organic,129,69,2,11.493,0.87,6,1.258,11.219,7.933,0.106,5.123,5.204
2426,anomalous,150,93,3,12.849,0.664,5,0.829,3.657,3.737,0.315,6.235,0.677
2430,organic,35,16,3,10.073,0.622,12,4.314,5.858,4.806,0.225,9.244,2.195
2432,anomalous,163,22,1,18.129,0.855,6,1.291,4.762,1.397,0.475,5.803,1.149
2433,organic,32,28,1,10.153,0.615,4,1.107,6.138,4.944,0.089,2.673,1.132
2433,anomalous,19,46,1,18.191,0.83,4,0.197,1.139,1.267,0.747,2.309,0.232
2434,organic,102,70,2,12.924,0.562,4,0.64,3.055,7.833,0.21,5.162,4.846
2438,anomalous,7,19,1,9.047,0.755,1,0.426,5.936,2.109,0.728,2.256,1.184
2440,organic,109,70,2,15.46,0.555,7,1.512,8.214,6.443,0.094,8.042,4.509
2443,organic,102,9,2,9.381,0.319,9,3.507,5.891,6.362,0.263,6.854,4.066
2446,organic,70,42,4,5.158,0.674,6,1.341,6.444,5.238,0.082,12.34,3.785
2447,organic,35,25,2,4.223,0.406,5,1.551,9.83,6.806,0.032,9.943,4.533
2449,organic,69,42,2,6.306,0.62,5,1.038,4.142,7.875,0.174,9.832,4.521
2450,organic,123,14,1,10.434,0.774,4,1.113,12.209,3.414,0.347,7.281,1.381
2453,organic,34,16,3,7.986,0.677,5,1.515,11.578,6.147,0.141,12.901,3.427
2453,anomalous,49,35,2,7.77,0.693,4,0.805,5.432,2.51,0.354,4.535,0.756
2455,organic,62,28,2,12.38,0.752,3,0.839,5.079,5.53,0.33,6.244,4.299
2456,organic,133,70,3,12.744,0.871,2,0.58,7.388,4.352,0.361,3.809,3.915
2456,anomalous,21,101,4,10.343,0.757,8,1.324,8.631,2.429,0.549,6.284,2.36
2457,anomalous,134,62,3,6.749,0.788,5,1.184,6.248,3.199,0.452,2.573,1.28
2459,organic,85,18,3,3.342,0.46,4,0.99,2.704,5.085,0.048,13.875,3.369
2463,organic,163,28,1,14.978,0.833,8,1.824,4.136,5.784,0.241,2.475,4.644
2464,organic,132,64,3,15.199,0.736,6,1.225,4.951,4.248,0.313,5.724,4.627
2466,organic,166,33,1,9.445,0.606,9,1.687,3.622,7.657,0.173,8.329,4.45
2467,organic,164,29,5,5.926,0.508,9,2.128,10.123,5.764,0.265,5.353,3.499
2468,organic,27,37,3,9.084,0.686,6,1.034,7.631,6.265,0.216,6.108,4.644
2469,organic,34,18,2,5.191,0.7,11,2.18,9.802,6.359,0.061,4.762,2.469
2470,anomalous,119,46,3,12.909,0.836,2,0.501,4.279,1.822,0.675,2.573,1.03
2471,organic,81,9,1,9.416,0.848,4,1.654,5.017,6.019,0.223,8.62,1.748
2474,organic,148,9,1,10.078,0.612,6,2.379,6.031,4.356,0.087,11.496,4.03
2478,organic,84,84,3,17.04,0.863,4,0.693,3.054,8.784,0.083,4.417,2.61
2480,organic,130,31,2,8.9,0.378,19,3.527,13.84,7.086,0.044,14.353,4.732
2482,organic,54,22,3,4.623,0.426,5,1.22,12.539,7.684,0.111,14.196,2.523
2484,organic,29,22,2,4.031,0.584,10,2.225,15.862,7.246,0.099,13.016,2.015
2485,organic,159,42,4,8.527,0.66,7,1.539,6.759,7.12,0.26,6.892,4.713
2486,organic,115,61,3,16.06,0.905,3,0.783,6.55,4.635,0.264,3.144,2.988
2487,anomalous,6,63,4,5.667,0.661,8,1.139,5.682,3.97,0.439,2.265,1.933
2488,organic,158,29,2,11.8,0.568,7,1.685,3.938,8.447,0.274,7.943,1.388
2489,organic,22,14,1,12.655,0.666,15,3.514,9.342,5.583,0.362,4.426,4.705
2489,anomalous,94,48,2,14.202,0.753,1,0.395,1.222,0.383,0.424,1.509,0.257
2491,organic,25,38,4,6.194,0.609,7,1.533,13.024,3.805,0.0,13.693,3.597
2494,organic,149,55,3,10.348,0.701,5,1.132,10.039,3.352,0.229,7.122,2.111
2499,organic,28,12,3,3.921,0.664,5,1.374,8.869,4.148,0.0,5.296,1.928
2500,organic,158,17,2,3.984,0.572,12,3.341,5.603,2.775,0.164,5.434,4.925
2504,organic,94,29,5,5.122,0.42,13,2.499,10.263,7.205,0.083,5.779,2.055
2505,organic,10,51,4,5.243,0.571,8,1.438,10.243,5.359,0.272,8.439,1.302
2506,organic,83,25,1,16.18,0.816,4,0.851,7.984,7.574,0.148,3.578,2.85
2508,organic,105,39,1,12.2,0.82,2,0.531,6.004,6.938,0.188,3.528,1.483
2509,anomalous,36,51,2,15.401,0.97,3,0.586,1.654,0.906,0.827,1.552,0.054
2512,organic,64,15,1,13.908,0.871,11,2.628,6.321,7.57,0.334,7.219,2.125
2515,organic,96,31,2,10.918,0.754,13,2.516,4.598,8.008,0.13,9.245,1.591
2516,organic,107,29,6,2.807,0.614,13,2.503,5.106,6.593,0.145,10.34,1.168
2518,organic,25,16,1,9.106,0.858,3,1.083,4.847,4.604,0.197,11.724,3.346
2524,organic,80,24,2,8.255,0.768,9,2.064,7.678,3.663,0.042,9.368,4.311
2525,organic,11,19,1,5.647,0.828,13,3.191,9.678,5.586,0.007,11.777,3.772
2526,anomalous,113,45,3,8.171,0.58,5,0.924,5.042,3.873,0.313,6.421,0.654
2527,anomalous,17,55,4,5.337,0.743,3,0.494,5.617,1.739,0.356,5.975,1.543
2528,organic,144,48,6,4.05,0.319,13,2.371,18.92,4.423,0.047,13.847,3.312
2529,organic,13,19,3,4.695,0.53,10,2.416,12.099,4.757,0.0,14.42,3.863
2530,organic,66,26,5,2.56,0.443,6,1.404,8.723,2.335,0.072,9.155,2.7
2534,organic,75,25,3,5.4,0.563,7,1.355,8.851,5.884,0.203,12.186,2.712
2535,organic,21,20,3,10.232,0.665,9,2.666,5.159,3.01,0.135,7.925,3.26
2536,organic,140,111,3,12.189,0.816,4,0.673,7.243,6.844,0.326,5.779,4.035
