seller_id,spike_type,start_day,n_orders,duration_days,ramp_rate_vs_baseline,pct_new_buyers,n_distinct_states,geo_entropy,mean_delivery_days,std_delivery_days,return_rate,refund_claim_speed_days,refund_claim_speed_std
1321,organic,31,17,2,8.383,0.795,10,2.773,10.266,7.675,0.112,8.491,1.027
2965,anomalous,19,41,4,4.785,0.601,8,1.223,6.6,4.082,0.37,5.818,1.357
3495,organic,11,22,3,4.477,0.633,15,3.426,10.701,4.419,0.303,5.228,2.959
992,anomalous,169,35,2,11.105,0.729,3,0.554,2.375,4.773,0.123,6.189,2.354
665,organic,104,27,1,10.183,0.652,5,1.11,9.88,3.171,0.048,10.54,2.601
389,organic,135,50,4,6.509,0.551,15,3.12,11.1,5.346,0.111,5.254,3.779
3334,organic,155,87,3,17.572,0.731,3,0.473,7.412,5.324,0.201,5.216,4.944
1040,organic,69,24,3,4.88,0.649,10,2.767,9.133,4.863,0.1,6.333,3.165
1920,organic,72,53,4,8.986,0.617,3,0.703,4.554,3.205,0.084,10.479,1.725
1539,organic,13,26,1,10.463,0.829,15,3.33,9.833,2.437,0.154,5.551,3.994
2459,organic,85,18,3,3.342,0.46,4,0.99,2.704,5.085,0.048,13.875,3.369
2977,anomalous,112,68,1,34.542,0.806,4,0.443,4.055,0.42,0.545,2.758,0.036
3608,anomalous,147,26,2,7.638,0.722,5,1.019,2.458,2.581,0.728,1.937,0.951
301,organic,141,31,2,14.464,0.768,12,3.487,10.654,2.878,0.332,4.603,3.203
3127,organic,3,16,2,4.901,0.765,8,1.801,7.711,5.01,0.236,11.749,3.071
1098,anomalous,94,51,2,15.95,0.719,6,1.271,5.669,1.205,0.409,1.544,0.184
1660,organic,146,85,6,5.913,0.278,5,1.005,10.496,8.161,0.039,11.524,2.982
1497,organic,4,23,1,9.152,0.719,7,1.902,10.671,4.788,0.199,4.644,3.38
2541,organic,27,31,2,5.265,0.581,3,0.848,8.439,5.492,0.021,10.28,4.075
998,organic,38,26,2,7.128,0.85,5,1.14,8.837,4.598,0.384,4.575,4.231
3108,organic,49,92,2,11.694,0.823,3,0.576,5.103,2.614,0.336,2.624,1.591
72,organic,141,19,1,8.237,0.737,3,0.725,4.896,3.83,0.111,6.76,1.574
1534,organic,48,47,3,5.61,0.589,5,0.982,8.393,5.484,0.098,7.605,2.873
2225,organic,105,18,1,9.642,0.457,8,1.948,10.169,5.274,0.06,8.13,3.001
1289,anomalous,63,69,2,18.986,0.892,2,0.303,0.62,1.295,0.771,2.384,0.618
1168,anomalous,0,57,2,17.856,0.737,2,0.173,2.681,0.275,0.674,1.81,0.478
1873,organic,31,43,1,14.496,0.79,4,0.896,5.072,6.486,0.335,7.052,2.018
845,organic,46,66,5,7.502,0.691,10,2.645,8.679,7.655,0.34,7.947,2.315
482,anomalous,156,50,3,9.727,0.731,8,1.574,6.609,3.262,0.176,5.85,0.94
2157,organic,64,75,3,7.694,0.76,13,2.108,10.868,2.876,0.096,10.229,4.572
1254,anomalous,83,115,3,19.894,0.76,4,0.814,1.774,1.655,0.675,3.745,1.262
339,organic,132,61,4,8.486,0.653,12,2.346,8.019,4.084,0.03,10.548,4.339
2489,anomalous,94,48,2,14.202,0.753,1,0.395,1.222,0.383,0.424,1.509,0.257
589,anomalous,169,57,4,9.083,0.649,8,1.56,2.827,0.883,0.354,6.485,3.004
3300,organic,113,9,3,2.489,0.367,5,2.277,6.937,3.051,0.086,9.65,1.277
1214,organic,2,59,5,4.439,0.654,10,2.03,13.837,3.215,0.087,14.146,1.46
116,anomalous,51,20,1,11.662,0.9,2,0.705,6.073,0.486,0.319,4.429,0.938
419,organic,164,43,4,9.458,0.508,11,1.985,10.959,5.485,0.238,6.078,2.644
2467,organic,164,29,5,5.926,0.508,9,2.128,10.123,5.764,0.265,5.353,3.499
914,anomalous,55,61,3,14.011,0.723,2,0.441,5.417,3.265,0.467,2.617,1.156
1421,organic,134,49,2,11.921,0.775,5,1.033,4.32,5.545,0.405,6.056,4.789
3316,organic,70,25,3,7.534,0.87,12,2.961,10.273,6.367,0.136,7.216,2.305
2859,organic,8,31,5,2.55,0.593,9,1.989,15.729,4.033,0.099,15.453,4.336
3371,anomalous,77,166,2,29.247,0.816,2,0.374,0.359,1.037,0.991,0.29,0.612
3006,organic,3,35,2,7.802,0.801,2,0.534,6.661,8.243,0.306,3.704,3.824
3515,anomalous,31,58,1,27.252,0.944,2,0.356,2.939,1.008,0.633,1.253,0.579
1263,organic,117,48,1,16.856,0.725,3,0.682,7.981,2.121,0.275,4.882,3.416
2336,organic,54,25,2,5.281,0.797,4,0.746,5.994,3.202,0.104,8.995,2.809
2860,organic,28,22,2,4.95,0.478,13,2.554,14.256,6.829,0.076,12.315,1.649
2464,organic,132,64,3,15.199,0.736,6,1.225,4.951,4.248,0.313,5.724,4.627
1094,anomalous,36,63,6,5.919,0.604,11,1.871,12.161,6.379,0.118,14.326,4.593
424,organic,10,22,1,6.96,0.651,6,1.624,5.438,3.178,0.047,4.471,1.235
2183,organic,46,47,5,5.099,0.696,13,2.909,5.955,6.546,0.285,6.443,4.144
3910,organic,147,49,1,13.239,0.638,6,0.768,2.888,1.511,0.338,1.893,0.69
1902,organic,151,34,4,7.21,0.487,5,0.899,9.269,7.959,0.135,10.189,0.917
817,organic,89,49,3,10.082,0.796,4,0.822,7.534,8.095,0.284,5.36,4.52
965,anomalous,169,65,3,11.621,0.869,3,0.512,4.289,5.086,0.015,6.063,2.763
3215,anomalous,121,39,2,11.665,0.846,7,1.175,7.462,3.549,0.381,4.742,2.198
2074,anomalous,127,140,3,10.295,0.785,3,0.629,3.996,2.308,0.46,4.066,0.665
1777,organic,125,76,3,12.12,0.775,7,0.981,3.378,7.432,0.195,5.689,1.978
2798,organic,113,18,2,4.192,0.653,8,1.778,14.478,2.733,0.129,9.244,1.194
343,anomalous,81,105,4,9.311,0.65,8,1.031,7.999,3.099,0.552,7.441,0.824
1709,organic,80,15,1,12.03,0.717,4,0.949,7.292,2.945,0.255,6.254,2.969
3563,organic,51,15,1,7.607,0.71,9,2.582,10.032,6.957,0.158,8.895,3.905
3320,anomalous,23,44,1,19.038,0.694,3,0.839,6.462,2.179,0.459,2.98,0.096
2558,organic,70,11,1,5.309,0.727,8,2.117,8.074,4.553,0.283,10.152,1.838
3551,organic,129,35,3,11.54,0.715,11,2.462,7.451,4.442,0.25,11.878,1.296
3882,anomalous,148,35,3,9.972,0.495,8,1.42,5.263,4.691,0.346,6.835,1.626
796,organic,161,90,4,9.717,0.542,6,1.312,12.714,3.446,0.083,4.591,4.01
3409,anomalous,35,28,2,12.004,0.891,4,0.792,4.018,0.561,0.69,2.527,0.079
1019,organic,141,46,3,13.662,0.554,8,1.79,4.978,8.027,0.199,9.667,3.642
16,organic,101,20,5,3.048,0.367,9,2.427,8.422,2.825,0.038,10.181,4.662
169,organic,97,47,3,9.719,0.834,9,2.174,7.217,3.431,0.132,8.914,3.585
1905,organic,98,14,1,10.005,0.853,10,2.645,10.659,7.392,0.028,7.235,1.537
2190,organic,132,51,5,5.721,0.527,10,1.548,11.407,3.846,0.064,6.104,4.179
2046,anomalous,161,33,1,15.79,0.77,5,1.265,5.806,0.663,0.486,2.254,1.338
961,anomalous,96,46,2,12.632,0.762,5,0.839,6.499,2.642,0.381,2.899,1.238
2253,organic,57,30,3,5.649,0.236,6,1.302,14.136,6.954,0.067,12.123,4.456
1166,anomalous,156,36,1,31.795,0.917,2,0.6,2.637,0.909,0.883,1.555,0.295
2155,anomalous,71,99,1,29.24,0.974,2,0.339,3.453,0.534,1.0,1.848,0.425
2430,organic,35,16,3,10.073,0.622,12,4.314,5.858,4.806,0.225,9.244,2.195
1355,organic,122,31,2,5.116,0.361,11,2.051,10.745,4.988,0.287,6.312,3.95
3879,organic,48,52,3,8.622,0.59,8,1.481,9.267,4.144,0.139,9.34,2.08
3989,organic,48,36,2,9.134,0.532,8,1.716,3.529,2.779,0.247,11.039,3.073
974,organic,52,48,3,10.577,0.568,8,1.425,9.364,7.607,0.074,7.422,4.606
82,anomalous,34,39,3,5.794,0.739,6,1.014,6.717,3.837,0.223,6.509,0.923
178,anomalous,26,41,3,12.689,0.766,3,0.764,5.819,2.998,0.81,1.512,0.981
288,organic,52,23,1,9.553,0.661,8,2.169,5.712,3.523,0.187,8.814,1.307
2737,anomalous,35,19,1,19.109,0.864,3,0.966,1.467,1.408,1.0,0.846,0.63
2350,anomalous,29,42,1,28.868,0.882,4,0.566,1.062,0.238,0.764,1.735,0.039
1482,organic,47,26,2,13.294,0.686,7,2.441,7.807,6.489,0.169,6.134,4.973
3013,organic,26,14,2,7.455,0.519,4,1.291,6.272,3.683,0.026,5.883,4.77
480,organic,50,95,4,9.814,0.534,12,1.78,11.442,4.398,0.179,9.381,1.273
2976,organic,157,15,1,15.079,0.741,9,2.073,3.792,3.729,0.334,3.294,3.854
3035,organic,159,65,3,7.782,0.644,4,1.089,4.42,5.382,0.177,10.956,2.581
786,organic,96,20,1,9.184,0.682,2,0.617,4.671,4.002,0.212,5.795,1.438
2136,organic,66,11,2,3.974,0.668,3,1.003,6.534,5.793,0.057,11.168,2.999
2024,anomalous,92,106,2,19.918,0.681,2,0.261,3.668,0.127,0.521,1.665,1.292
3066,organic,80,97,4,10.071,0.617,18,3.207,11.314,6.27,0.219,9.815,1.036
1834,anomalous,78,67,2,9.702,0.603,5,0.912,3.367,4.232,0.602,6.392,2.851
108,organic,166,64,4,5.688,0.492,7,1.216,10.427,3.771,0.045,10.877,1.084
3074,organic,138,35,3,11.829,0.871,15,2.723,9.689,3.598,0.143,8.78,3.583
149,organic,140,50,3,9.525,0.832,15,2.982,5.044,2.811,0.238,8.58,4.955
3634,organic,107,22,4,3.918,0.624,10,2.654,5.579,7.215,0.095,12.678,4.256
1487,anomalous,78,52,2,14.743,0.959,5,0.932,1.67,2.551,0.505,3.182,1.579
2379,organic,112,48,3,9.983,0.484,14,2.549,10.707,6.849,0.176,8.744,3.462
650,organic,71,54,2,15.747,0.722,7,0.962,5.085,4.797,0.239,7.544,1.635
222,organic,23,53,3,12.592,0.729,3,0.66,3.05,2.569,0.118,4.036,3.313
1702,anomalous,168,32,3,8.715,0.687,6,1.269,4.646,7.506,0.0,10.674,2.385
3586,organic,132,45,2,10.793,0.557,6,1.336,7.564,6.154,0.278,12.069,2.522
3352,anomalous,105,54,2,13.671,0.692,1,0.331,2.335,1.08,0.795,1.319,0.563
2080,organic,94,58,4,8.516,0.601,10,1.777,9.53,5.407,0.245,9.021,1.929
1822,organic,156,11,1,11.169,0.657,10,4.47,6.841,7.835,0.306,8.767,1.938
1438,organic,78,29,3,6.007,0.58,5,1.321,10.719,6.437,0.067,12.374,2.886
3881,organic,71,24,1,9.657,0.613,8,2.416,8.309,3.488,0.201,7.049,4.224
2067,organic,39,68,2,12.528,0.819,4,0.675,9.375,8.342,0.23,8.487,1.971
3623,organic,106,41,3,9.695,0.428,14,2.891,8.018,4.951,0.249,8.876,4.622
1675,organic,17,10,1,8.195,0.588,4,1.414,9.457,4.197,0.058,5.352,3.911
3452,organic,24,36,2,9.605,0.467,8,1.422,8.707,5.979,0.133,12.575,1.947
26,organic,104,41,3,6.573,0.551,17,3.265,4.51,4.12,0.026,5.328,3.679
1403,organic,108,42,4,5.388,0.692,6,1.414,4.378,6.974,0.04,7.0,2.452
2943,organic,33,10,2,4.531,0.577,8,2.011,9.157,3.809,0.054,8.533,4.07
1786,organic,55,23,2,4.842,0.733,6,1.468,14.009,6.046,0.134,11.746,1.35
120,organic,160,19,1,7.705,0.697,5,1.569,6.151,6.025,0.157,5.461,2.034
3738,organic,154,66,2,14.131,0.883,3,0.456,7.303,5.274,0.308,6.584,4.597
3206,organic,63,20,3,4.663,0.724,5,1.507,7.179,5.887,0.041,6.081,3.884
1416,organic,114,60,6,5.098,0.588,7,1.393,14.672,5.097,0.083,15.257,4.695
263,organic,46,75,3,10.431,0.799,3,0.457,4.871,6.311,0.181,7.763,4.446
1367,organic,37,21,2,10.675,0.79,4,0.867,8.948,8.155,0.143,5.471,3.137
96,organic,62,16,1,8.329,0.591,6,1.832,4.505,6.335,0.155,9.314,4.706
2806,organic,155,6,2,3.314,0.586,5,1.252,13.453,7.915,0.019,14.435,3.54
3873,organic,76,30,6,3.395,0.737,10,1.818,9.771,4.635,0.088,10.828,1.29
125,organic,95,33,3,5.329,0.412,7,1.891,14.766,6.023,0.241,9.394,1.584
1600,anomalous,126,46,1,18.013,1.0,6,1.169,5.152,2.418,0.402,5.061,0.801
115,anomalous,167,101,2,26.726,0.84,2,0.302,0.763,1.236,0.873,0.05,0.186
3958,organic,80,68,4,9.098,0.621,9,1.726,13.894,4.969,0.25,5.905,2.287
19,organic,39,41,3,10.09,0.643,11,2.313,11.515,7.383,0.325,11.758,3.031
2505,organic,10,51,4,5.243,0.571,8,1.438,10.243,5.359,0.272,8.439,1.302
1108,anomalous,51,77,2,16.481,0.786,1,0.142,4.663,0.629,0.558,3.528,0.09
2645,organic,167,19,1,10.321,0.709,5,1.152,6.011,3.938,0.127,9.558,3.506
2508,organic,105,39,1,12.2,0.82,2,0.531,6.004,6.938,0.188,3.528,1.483
1567,organic,53,15,1,5.988,0.736,9,2.245,5.307,4.388,0.182,10.225,1.084
2598,organic,65,22,2,7.626,0.657,7,2.137,8.963,5.644,0.026,5.87,1.303
1279,organic,0,30,1,15.919,0.95,6,1.201,4.923,3.566,0.213,3.307,4.442
3333,organic,153,46,2,12.996,0.711,9,1.64,2.917,7.474,0.157,4.891,2.011
989,organic,83,68,5,5.927,0.601,15,2.349,10.065,6.256,0.114,11.211,3.502
2307,anomalous,95,20,1,13.717,0.843,4,0.977,1.616,1.858,0.467,2.112,0.725
3357,organic,6,20,1,10.573,0.544,4,1.0,4.943,3.858,0.0,7.664,2.043
2433,anomalous,19,46,1,18.191,0.83,4,0.197,1.139,1.267,0.747,2.309,0.232
1847,organic,5,63,2,9.739,0.813,4,0.627,5.775,6.006,0.224,9.089,1.066
1423,organic,98,30,1,17.408,0.89,4,0.708,5.574,7.078,0.262,4.637,2.745
1216,organic,128,64,1,24.899,0.769,4,0.68,3.101,1.382,0.801,1.175,0.884
3965,organic,55,23,1,10.559,0.714,17,3.568,13.287,4.205,0.139,8.609,1.4
3398,anomalous,110,57,3,8.021,0.725,8,1.154,4.024,0.131,0.746,2.544,1.252
509,anomalous,117,70,3,8.448,0.822,3,0.664,2.499,3.814,0.29,5.967,1.321
2684,organic,94,12,2,4.95,0.769,6,1.574,7.58,3.882,0.191,9.544,3.155
3497,anomalous,158,51,3,8.575,0.79,5,1.06,5.701,1.517,0.527,4.609,1.579
1999,organic,73,59,2,14.765,0.649,6,1.042,4.327,7.356,0.129,7.264,4.259
1540,organic,28,37,3,12.059,0.84,12,2.159,10.197,7.522,0.155,7.962,4.279
2736,organic,0,55,2,9.915,0.639,14,2.646,8.52,8.016,0.059,9.844,4.227
766,organic,91,27,2,16.284,0.959,8,1.678,1.794,3.064,0.307,8.775,3.899
2778,anomalous,57,34,2,16.094,1.0,3,0.728,2.668,0.49,0.76,0.34,0.172
3686,anomalous,165,38,1,18.926,0.874,5,0.209,2.45,0.534,0.51,1.069,0.052
2227,anomalous,98,93,2,15.389,0.719,6,0.941,4.232,1.392,0.401,1.417,1.092
1925,organic,31,37,3,12.135,0.638,12,3.173,10.519,6.775,0.222,9.952,4.33
1559,organic,165,16,1,9.042,0.564,5,1.23,8.717,3.57,0.278,11.021,1.405
171,organic,24,55,5,5.33,0.582,10,1.765,5.403,3.946,0.157,8.583,1.581
1296,organic,123,26,4,8.231,0.542,11,2.329,12.119,6.962,0.311,5.327,3.429
3644,organic,78,16,1,10.99,0.643,10,2.857,7.72,5.142,0.169,7.372,1.555
168,anomalous,98,41,1,31.097,0.71,1,0.165,0.74,1.811,0.495,1.246,0.434
3117,organic,120,24,1,13.268,0.702,13,2.719,9.977,3.807,0.035,2.157,4.011
1532,organic,17,39,3,6.305,0.879,10,1.928,6.187,6.443,0.034,8.616,1.912
578,organic,114,40,2,12.449,0.651,4,0.657,6.795,7.045,0.134,10.209,3.808
2792,organic,149,56,4,8.971,0.629,5,0.837,6.299,3.261,0.14,6.057,3.07
3051,anomalous,100,62,2,21.711,0.888,4,0.612,1.913,1.666,0.797,0.662,0.504
127,organic,60,21,2,8.693,0.666,4,0.754,4.974,4.51,0.127,4.615,2.382
349,organic,132,40,2,7.137,0.673,15,2.971,12.037,4.455,0.072,12.828,2.665
1913,organic,2,12,1,11.243,0.703,6,1.645,7.661,6.834,0.232,5.54,3.163
368,organic,132,46,2,9.878,0.771,5,0.658,5.835,4.176,0.077,5.913,4.703
3961,anomalous,83,75,3,9.601,0.651,6,1.124,2.785,3.911,0.142,5.482,2.428
3198,organic,35,5,2,7.913,0.474,7,2.48,10.124,3.305,0.0,12.723,4.473
2788,organic,51,17,1,12.471,0.689,13,3.225,7.532,3.165,0.072,9.435,2.313
2650,organic,50,70,3,9.419,0.705,11,1.752,5.151,7.877,0.372,9.704,1.945
1198,organic,110,15,2,8.931,0.613,8,2.434,8.438,6.851,0.121,8.699,4.215
2634,organic,130,52,2,11.961,0.848,5,0.698,6.97,4.863,0.34,6.175,1.496
3828,organic,113,19,2,3.568,0.201,12,3.215,12.506,2.804,0.009,12.495,1.97
892,organic,7,40,5,6.365,0.509,14,2.566,7.038,7.899,0.184,4.673,0.998
683,organic,57,45,3,8.812,0.742,15,2.549,8.558,5.698,0.097,6.332,1.605
3270,organic,162,31,5,3.422,0.472,9,1.954,7.079,7.641,0.111,6.348,3.429
1077,organic,150,49,6,7.315,0.612,6,1.169,4.005,2.89,0.069,6.784,4.587
3700,anomalous,25,42,1,16.436,0.791,1,0.343,2.047,0.792,0.9,0.652,0.055
3030,anomalous,47,24,1,20.644,0.936,3,0.674,3.872,1.08,0.549,0.781,0.639
3170,organic,54,73,3,13.334,0.895,10,1.86,5.398,7.756,0.049,8.93,3.948
3710,organic,141,29,2,6.941,0.827,4,0.713,6.982,4.531,0.142,6.513,2.737
2526,anomalous,113,45,3,8.171,0.58,5,0.924,5.042,3.873,0.313,6.421,0.654
688,organic,122,26,2,5.078,0.468,16,3.634,12.202,7.387,0.111,13.051,4.322
3229,anomalous,28,33,2,15.276,0.827,8,1.669,3.113,3.892,0.258,6.906,2.023
334,organic,169,44,4,4.817,0.712,12,2.929,8.56,5.413,0.247,7.554,3.999
1272,anomalous,110,35,4,5.97,0.671,5,1.155,5.297,2.745,0.476,3.456,1.144
2570,organic,58,24,2,12.737,0.757,6,1.174,3.995,7.425,0.24,6.445,4.563
619,organic,17,12,1,10.781,0.797,7,1.726,8.029,6.649,0.2,7.04,4.168
3573,organic,134,63,3,17.197,0.775,8,1.344,4.702,2.951,0.401,4.441,3.072
1060,organic,32,24,3,5.469,0.471,7,1.533,6.988,5.198,0.121,13.018,0.831
707,organic,169,7,1,7.462,0.774,7,2.818,8.37,3.168,0.144,5.271,1.657
2722,organic,151,117,3,15.632,0.852,3,0.465,4.316,2.961,0.32,3.173,2.862
2019,anomalous,85,37,2,10.041,0.631,7,1.325,4.048,1.782,0.741,4.666,0.958
1573,anomalous,83,6,2,2.91,0.314,9,2.706,13.791,2.428,0.027,7.171,1.555
3835,organic,115,7,1,8.586,0.506,5,1.99,13.802,2.401,0.002,10.916,1.607
1938,anomalous,153,58,2,13.857,0.71,8,1.615,6.479,2.672,0.492,3.641,1.886
2015,organic,166,21,6,7.985,0.596,14,3.428,8.909,7.394,0.156,9.435,5.108
3254,organic,20,19,2,5.292,0.599,9,2.071,8.394,6.172,0.12,11.847,3.478
2321,organic,4,92,5,5.99,0.46,14,2.409,13.803,4.408,0.118,5.569,3.378
3595,organic,60,52,5,4.5,0.393,3,0.757,3.075,6.59,0.016,5.756,2.504
3480,organic,2,11,2,2.909,0.389,7,2.134,9.611,3.54,0.02,6.827,3.869
1535,organic,79,17,2,8.815,0.613,11,2.911,4.015,6.864,0.293,8.608,1.694
3055,anomalous,93,186,2,30.661,0.885,3,0.244,0.6,0.819,1.0,1.074,0.121
2733,organic,73,87,3,12.736,0.877,5,1.063,2.869,5.205,0.183,6.068,2.966
2929,anomalous,10,104,2,28.417,0.952,3,0.572,2.682,0.819,0.798,0.243,0.217
3594,anomalous,62,42,3,11.833,0.798,3,0.5,2.731,3.183,0.341,8.718,1.23
357,organic,149,48,3,9.418,0.756,13,2.416,7.81,4.061,0.183,8.04,4.925
3051,organic,16,19,4,4.697,0.676,6,1.755,7.273,4.482,0.093,12.11,3.835
3224,organic,126,42,2,8.855,0.354,10,1.837,9.39,7.389,0.061,9.378,3.278
3611,organic,138,32,2,9.093,0.437,9,2.341,7.0,3.746,0.085,4.17,4.476
948,anomalous,110,52,1,27.554,1.0,5,0.627,1.189,1.409,0.723,2.866,0.32
221,organic,158,10,1,8.942,0.593,6,1.752,4.971,5.828,0.277,3.421,2.036
1978,organic,109,25,1,10.867,0.863,2,0.691,6.608,3.444,0.253,3.409,3.198
982,organic,123,48,1,17.012,0.821,6,1.155,4.02,5.826,0.315,4.372,1.042
3157,organic,125,63,2,17.192,0.892,4,0.789,4.904,2.506,0.227,4.155,4.487
2834,organic,63,24,1,16.742,0.944,10,2.027,4.558,4.36,0.193,6.552,1.121
1723,anomalous,77,35,2,12.06,0.709,7,1.105,6.351,1.214,0.431,5.784,2.551
3751,organic,42,43,3,5.54,0.54,14,2.804,6.684,7.43,0.0,8.44,1.271
1870,organic,30,29,3,8.305,0.743,10,1.84,9.908,6.416,0.097,10.395,2.208
1688,organic,124,26,2,11.13,0.703,19,4.11,16.49,8.156,0.076,11.943,4.352
2171,organic,48,11,2,4.889,0.766,3,0.862,9.43,7.0,0.101,7.222,2.517
3622,organic,95,22,2,5.783,0.594,4,1.378,8.603,5.894,0.06,4.055,1.987
3940,organic,62,43,2,8.513,0.581,9,1.473,5.308,5.399,0.195,9.794,2.492
2747,organic,20,44,2,8.764,0.749,2,0.6,6.377,4.509,0.169,4.305,1.281
3171,organic,130,21,5,9.254,0.361,5,1.212,8.558,3.083,0.075,10.076,4.689
3098,organic,81,21,2,5.733,0.616,11,3.353,13.852,8.118,0.342,6.794,2.539
3090,anomalous,62,70,2,13.993,0.75,6,1.1,5.876,0.926,0.616,0.965,1.324
1802,organic,123,27,1,11.72,0.679,7,1.878,6.251,3.627,0.319,3.315,3.823
495,organic,81,8,1,5.789,0.714,6,2.188,9.327,7.424,0.138,6.049,3.7
3999,anomalous,121,54,3,9.491,0.67,5,1.254,4.49,4.664,0.613,2.585,1.622
558,organic,48,40,2,15.0,0.808,7,1.038,6.741,7.251,0.326,4.085,4.19
3916,anomalous,117,44,2,11.975,0.742,4,0.539,5.191,2.218,0.746,4.918,0.99
1731,organic,110,100,5,7.809,0.491,12,1.819,14.731,8.39,0.097,12.015,2.499
2590,organic,110,50,4,7.862,0.449,6,1.105,12.347,5.439,0.247,9.817,4.238
3502,anomalous,60,57,4,7.662,0.867,6,0.876,6.653,1.08,0.457,3.207,1.282
3773,organic,75,26,2,5.385,0.558,9,2.156,5.251,4.639,0.279,6.101,4.889
3758,organic,164,44,4,8.067,0.64,10,1.973,7.647,2.872,0.3,12.525,4.253
447,anomalous,152,37,2,6.604,0.713,6,1.381,4.821,0.888,0.315,1.347,0.34
3387,organic,59,18,3,4.81,0.316,13,3.354,16.266,3.227,0.077,5.056,4.313
3861,organic,96,15,1,10.423,0.767,10,3.091,9.664,7.097,0.236,10.064,3.274
1490,organic,43,28,2,11.274,0.743,7,1.522,5.38,3.419,0.345,7.766,1.331
1672,anomalous,119,77,1,29.591,1.0,3,0.664,1.998,0.462,0.933,1.332,0.622
2556,organic,156,25,2,5.469,0.366,3,1.022,13.01,4.701,0.04,14.01,1.652
2162,organic,91,32,1,12.735,0.651,8,1.649,3.039,2.587,0.306,7.415,2.725
141,organic,152,29,1,11.514,0.737,8,1.556,8.906,7.835,0.032,5.236,5.042
3138,anomalous,96,48,1,17.41,0.764,5,1.132,2.715,1.432,0.564,4.164,0.837
1595,organic,38,7,1,8.603,0.656,5,1.539,7.927,6.269,0.384,3.851,2.096
109,organic,165,22,1,17.983,0.711,3,0.679,3.467,7.588,0.325,7.32,3.775
3829,organic,139,26,4,4.04,0.558,8,1.618,10.148,4.721,0.135,7.858,3.34
3665,organic,160,95,4,9.731,0.553,8,1.666,12.721,3.156,0.082,9.036,4.652
851,organic,124,31,6,5.637,0.426,6,1.06,7.485,6.698,0.047,8.587,2.175
1972,organic,160,14,2,3.125,0.354,12,2.801,14.075,8.03,0.0,7.251,3.667
2625,organic,53,87,4,7.978,0.552,13,2.969,7.876,3.544,0.095,9.379,2.21
2832,organic,122,83,3,9.876,0.764,2,0.708,7.104,4.379,0.144,7.636,1.811
1894,anomalous,83,135,3,14.266,0.725,2,0.546,1.158,2.597,0.478,1.679,1.141
1312,anomalous,133,13,1,12.016,0.899,4,1.055,1.74,1.21,0.903,0.858,0.941
148,organic,126,55,6,4.796,0.574,8,1.343,8.771,6.057,0.0,13.978,2.784
1433,organic,78,92,3,14.471,0.794,3,0.477,7.542,5.604,0.394,2.969,2.114
2889,organic,24,22,2,7.912,0.417,11,2.172,13.127,3.767,0.14,6.881,3.438
2299,organic,46,32,1,12.306,0.583,7,1.5,10.067,5.808,0.112,7.195,4.155
2474,organic,148,9,1,10.078,0.612,6,2.379,6.031,4.356,0.087,11.496,4.03
3762,anomalous,122,55,1,26.763,0.87,1,0.172,2.977,0.694,1.0,1.366,0.476
1930,organic,21,87,3,17.659,0.907,6,1.139,4.547,5.823,0.291,5.481,2.278
3857,anomalous,135,64,3,17.133,0.846,3,0.302,2.128,0.375,0.667,3.408,1.193
3853,anomalous,85,21,1,17.381,0.773,1,0.201,2.158,1.094,0.956,1.906,0.788
3990,anomalous,94,32,2,10.692,0.939,3,0.521,5.035,3.036,0.62,2.075,0.898
1793,organic,157,81,4,10.567,0.696,16,2.873,8.052,4.847,0.042,9.29,1.023
3036,anomalous,47,30,1,17.43,0.787,1,0.186,2.263,0.811,1.0,0.05,0.06
3497,organic,1,19,1,12.608,0.588,4,1.241,3.606,4.563,0.092,3.822,1.937
1357,organic,21,7,2,3.258,0.255,12,3.489,6.602,6.238,0.0,11.488,4.78
3861,anomalous,151,93,4,8.114,0.663,6,0.604,6.644,1.752,0.238,4.435,1.1
1958,anomalous,106,32,2,14.598,0.956,1,0.409,0.246,0.167,1.0,1.485,0.029
563,anomalous,98,105,2,17.366,0.862,1,0.265,2.298,0.371,0.763,1.512,0.608
2419,organic,100,21,5,3.604,0.48,13,2.691,8.589,7.329,0.037,6.618,3.386
2275,anomalous,122,104,2,19.584,0.812,4,0.605,2.974,0.851,0.797,1.09,0.3
1484,organic,105,16,1,8.939,0.837,6,1.506,4.863,8.452,0.309,2.715,3.31
1451,anomalous,160,109,2,21.743,0.733,2,0.404,3.425,0.516,0.956,3.784,0.514
1439,organic,61,10,1,10.644,0.893,2,1.076,1.602,5.257,0.201,7.27,4.5
1734,organic,72,23,2,9.067,0.722,7,1.785,12.994,7.94,0.18,12.865,1.956
3146,organic,41,54,4,9.636,0.467,17,2.9,13.263,5.345,0.133,5.755,4.025
2512,organic,64,15,1,13.908,0.871,11,2.628,6.321,7.57,0.334,7.219,2.125
243,organic,150,15,1,7.666,0.872,2,0.807,3.821,5.92,0.251,5.202,3.757
1918,organic,95,76,4,7.236,0.522,14,2.698,6.851,4.865,0.025,10.791,1.536
1960,organic,40,25,2,8.876,0.676,7,1.987,7.743,7.565,0.155,6.755,3.815
3550,anomalous,130,58,2,13.96,0.83,1,0.324,1.41,0.434,0.647,1.705,0.511
2217,organic,8,79,5,7.234,0.703,15,2.357,15.839,7.424,0.145,10.833,3.088
